"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","ZRO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","NB2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","K(WT%)","LI(PPM)","BE(PPM)","AR40(CCMSTP/G)","AR40(MOL/G)","AR40(PPB)","SC(PPM)","V(PPM)","CR(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","AG(PPM)","SN(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM): altern. values or methods","","","","HF(PPM): altern. values or methods","","","","TA(PPM)","W(PPM)","W(PPB)","RE(PPB)","OS(PPB)","PB(PPM)","PB(PPB)","BI(PPM)","TH(PPM)","TH228_ACT(BQ/KG)","TH230_ACT(BQ/KG)","U(PPM): altern. values or methods","","","","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","OS187_OS188","RE187_OS188","HF176_HF177","LU176_HF177","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_PB204","U238_TH232_ACT","D18O(VS SMOW)","ENSTATITE(MOL%)","FAYALITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","KALSILITE(MOL%)","NEPHELINE(MOL%)","QUARTZ(MOL%)","ULVOSPINEL(MOL%)","WOLLASTONITE(MOL%)","AGE(KA)","AGE(MA): altern. values or methods","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","FELDSPAR","","","PRIMARY","55.947","","","22.389","","","","","","0.33762","","0.61608","0","0","9.3942","","","","7.6908","3.0192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","FELDSPAR","","","PRIMARY","42.84","","","31.3","","","","","","2.45","","0.46","0.79","0.01","","","","","9.78","12.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","MICA","","","PRIMARY","32.13","7.57","","16.02","0","","","","","10.22","","0.043","15.47","0.135","9.53","","","","5.79","0.69","","","","","","","0.054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","MICA","","","PRIMARY","33.34","6.68","","14.74","0","","","","","10.19","","2.35","15.1","0.173","9.73","","","","4.97","0.623","","","","","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","MICA","","","PRIMARY","32.41","7.62","","16.35","0.01","","","","","10.33","","0.087","15.15","0.159","9","","","","5.81","0.668","","","","","","","0.054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","MICA","","","PRIMARY","31.35","7.36","","16.01","0","","","","","10.17","","0.038","15.49","0.127","9.09","","","","5.8","0.704","","","","","","","0.075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2005"," [7748] PRELEVIC D. (2005)","samp. DZIII/2","","DINARIDES / INNER DINARIDES / SERBIA","DRUZETICI","44.0275","20.1553","44.0275","20.1553","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","HOLOCRYSTALLINE PORPHYRITIC; MASSIVE; AMYGDALOIDAL;","MONOGENETIC VOLCANIC EDIFICE WITH LAPILLI-FALL DEPOSITS, COHERENT LAVA FLOWS, AUTOCLASTIC SCORIACEOUS BRECCIA","","","CENOZOIC","","EXTENSIVELY ALTERED","IDDINGSITISATION (OL), ANALCIMIZATION (LCT)","MINERAL / COMPONENT (INCL. GROUNDMASS)","MICA","","","PRIMARY","30.36","8.03","","16.82","0.01","","","","","10.22","","0.015","14.69","0.124","11.89","","","","4.81","0.61","","","","","","","0.105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1971"," [8361] BELL K. (1971)","samp. C 999","174435","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / KATWE-KIKORONGO","NYAMUNUNKA","-0.08","29.92","-0.08","29.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16","","","","","","","","","","","","","","","","104","XRF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1969"," [9581] BELL K. (1969)","samp. C999","174435","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / KATWE-KIKORONGO","NYAMUNUNKA","-0.08","29.92","-0.08","29.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","XRF","","","1463","XRF","","","","451","183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7053","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1965"," [9622] KING B. C. (1965)","samp. 3","","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / NORTHERN KENYA RIFT / MOUNT ELGON","","1.13","34.55","1.13","34.55","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, MELILITE","","","","","","","","","WHOLE ROCK","","","","","40.38","3.3","","4.84","","","","","8.93","","6.71","17.99","10.89","0.36","","","","","1.54","1.69","0.75","","2.68","0.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1965"," [9622] KING B. C. (1965)","samp. 4","","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / NORTHERN KENYA RIFT / MOUNT ELGON","","1.13","34.55","1.13","34.55","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","41.44","0.72","","7.01","","","","","3.16","","7.89","8.23","26.48","0.18","","","","","0.94","1.83","0.26","","1.57","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2006 "," [9803] CARLSON R. W.(2006)  [GeoReM [2429] ]","samp. 4FG-50","","SIBERIAN TRAPS / PUTORANA REGION / GULI VOLCANO-PLUTONIC COMPLEX","","70.95","101.433","70.95","101.433","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","PERIDOTITIC","251000000","252000000","PERMIAN","","","","WHOLE ROCK","","","","","40.67","1.53","","1.37","","","","","","12.06","","4.18","38.94","0.18","","","","","0.15","0.66","0.24","","","","","","","","","","0.45","","","","","","","13.4","","2430","128","2210","","86","","","","3.92","XRF","","","262","XRF","331","TIMS_ID","","90.4","","","","","","134","","43","","22.5","INAA","21.57","TIMS_ID","4.1","INAA","3.82","ICPMS_ID","1.09","2.72","0.34","","","","","0.39","0.06","INAA","0.0561","ICPMS_ID","2.22","INAA","2.328","ICPMS_ID","1.36","","","0.412","1.103","0.47","","","0.21","","","0.08","INAA","0.053","ICPMS_ID","0.512751","0.1069","0.70325","","18.344","15.473","38.37","0.13067","1.804","0.282857","0.0034","","","","7.18","","","","","","","","","","","","","","","","",
"1932"," [9898] HOLMES A. (1932)","samp. C999","","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / TORO-ANKOLE VOLCANIC FIELD / NYAMUNYUKA (NYAMUNUNKA)","WESTERN RIM OF NYAMNYUKA CRATER, SW UGANDA","-0.08","29.97","-0.08","29.97","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","41.8","3.64","","10.63","0.03","0.04","","","4.87","","7.51","14.13","9","0.14","0.16","0.08","","","3.81","1.95","0.7","","0.94","0.49","0.31","0.02","0.12","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1932"," [9898] HOLMES A. (1932)","samp. C1000","","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / TORO-ANKOLE VOLCANIC FIELD / NYAMUNYUKA (NYAMUNUNKA)","WESTERN RIM OF NYAMNYUKA CRATER, SW UGANDA","-0.08","29.97","-0.08","29.97","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","40.53","4.47","0.04","6.8","0.02","0.02","","","6.05","","8.11","17.25","10.98","0.15","0.1","0.1","0","","1.71","1.27","0.53","","1.31","0.54","0.06","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2007"," [10017] DOS SANTOS R. N. (2007)","samp. 91TR31BB","19596","TRINDADE-VITORIA RISE / TRINDADE / VALADO FORMATION","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","38","38","","","","","","","","","","","","","","","","0.93","1.09","1","","0.85","","","","","","","","","","","","","","","",
"2007"," [10017] DOS SANTOS R. N. (2007)","samp. 91TR37","","TRINDADE-VITORIA RISE / TRINDADE","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","7.83","","","","","","1.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3","","69","4.6","ALPHA","","","","","","","","","","","","","","1.34","0.87","1.03","","1.16","","","","","","","","","","","","","","","",
"2007"," [10017] DOS SANTOS R. N. (2007)","samp. 91TR81","","TRINDADE-VITORIA RISE / TRINDADE","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","12.28","","","","","","1.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","10.4","2.4","ALPHA","","","","","","","","","","","","","","0.5","1","1.03","","0.49","","","","","","","","","","","","","","","",
"2007"," [10017] DOS SANTOS R. N. (2007)","samp. 91TR109","","TRINDADE-VITORIA RISE / TRINDADE","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","29","4.6","ALPHA","","","","","","","","","","","","","","0.9","1.37","0.98","","0.73","","","","","","","","","","","","","","","",
"1998"," [10031] BIANCHINI G. (1998)","samp. I 17","189327","HYBLEAN (IBLEAN) PLATEAU","","37.17","14.92","37.17","14.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","LAVA","","","MIOCENE","UPPER","","","WHOLE ROCK","","","","","41.34","1.75","","13.39","","","","","1.33","","8.9","13.26","9.6","0.16","","","","","0.9","5.08","2.14","","","","","","","","","","2.14","","","","","","","","177","142","41","165","","","","","","20.6","INAA","","","2917","XRF","","","43","57","82","","","","0.58","1343","217","270","","","","","","16.5","INAA","","","6.1","","1.73","","","","","2.8","","","","","4.1","INAA","","","3.44","","","","","","","","23.7","","","7.2","INAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1998"," [10031] BIANCHINI G. (1998)","samp. I 18","189328","HYBLEAN (IBLEAN) PLATEAU","","37.17","14.92","37.17","14.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","LAVA","","","MIOCENE","UPPER","","","WHOLE ROCK","","","","","40.38","1.87","","12.8","","","","","1.36","","9.07","13.39","9.97","0.17","","","","","0.94","5.23","2.06","","","","","","","","","","2.76","","","","","","","","174","150","40","166","","","","","","21.6","INAA","","","2800","XRF","","","45","125","92","","","","0.49","1360","230","368","","","","","","17.5","INAA","","","6.5","","1.84","","","","","3.1","","","","","4.4","INAA","","","3.96","","","","","","","","25.5","","","7.3","INAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1998"," [10031] BIANCHINI G. (1998)","samp. I 60","","HYBLEAN (IBLEAN) PLATEAU","","37.17","14.92","37.17","14.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","LAVA","","","MIOCENE","UPPER","","","WHOLE ROCK","","","","","40.72","1.8","","13.61","","","","","1.33","","8.89","13.21","9.53","0.17","","","","","1.14","4.49","2.16","","","","","","","","","","2.96","","","","","","","","180","136","37","133","","","","","","19.6","INAA","","","3022","XRF","","","45","97","87","","","","0.27","1324","206","352","","","","","","15.7","INAA","","","6","","1.68","","","","","2.9","","","","","4","INAA","","","3.84","","","","","","","","24.4","","","7.1","INAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1998"," [10031] BIANCHINI G. (1998)","samp. I 53","","HYBLEAN (IBLEAN) PLATEAU","","37.17","14.92","37.17","14.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","LAVA","","","NEOGENE","","","","WHOLE ROCK","","","","","38.9","2.13","","12.08","","","","","1.36","","9.06","14.85","12.96","0.18","","","","","0.98","4.09","1.6","","","","","","","","","","1.81","","","","","","","","263","387","49","265","","","","","","16.7","INAA","","","1698","XRF","","","36","189","137","","","","0.3","944","120","234","","","","","","13.5","INAA","","","5","","1.38","","","","","2.6","","","","","4.3","INAA","","","6.12","","","","","","","","12.5","","","3.4","INAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1998"," [10031] BIANCHINI G. (1998)","samp. I 111","189329","HYBLEAN (IBLEAN) PLATEAU","","37.17","14.92","37.17","14.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","LAVA","","","NEOGENE","","","","WHOLE ROCK","","","","","39.79","2.02","","14.58","","","","","1.32","","8.78","13.51","11.22","0.18","","","","","0.84","5","1.56","","","","","","","","","","1.2","","","","","","","","248","275","46","207","","","","","","7.4","INAA","","","1943","XRF","","","38","142","139","","","","0.57","1171","136","272","","","","","","15.4","INAA","","","5.1","","1.39","","","","","2.8","","","","","4.3","INAA","","","5.69","","","","","","","","13.9","","","3.9","INAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1998"," [10031] BIANCHINI G. (1998)","samp. I 114","189330","HYBLEAN (IBLEAN) PLATEAU","","37.17","14.92","37.17","14.92","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","LAVA","","","NEOGENE","","","","WHOLE ROCK","","","","","36.43","2.05","","11.95","","","","","1.44","","9.61","14.86","14.06","0.18","","","","","0.85","2.91","1.9","","","","","","","","","","3.75","","","","","","","","246","251","50","268","","","","","","16","INAA","","","2405","XRF","","","39","110","136","","","","0.21","1185","157","321","","","","","","18.4","INAA","","","6.2","","1.55","","","","","3.2","","","","","3.7","INAA","","","5.33","","","","","","","","15.4","","","3.9","INAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1976"," [10089] KOZLOWSKA-KOCH M. (1976)","samp. 29","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF / LADEK-LUTYNIA ERUPTIVE CENTER","LADEK","50","16.93","50","16.93","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","CENOZOIC","","","","WHOLE ROCK","","","","","41.33","1.24","","13.06","","","","","1.37","","14.81","10.72","10.85","0.31","","","","","1.55","3.48","0.96","","0.4","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1976"," [10089] KOZLOWSKA-KOCH M. (1976)","samp. 37","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF / LADEK-LUTYNIA ERUPTIVE CENTER","LADEK","50","16.93","50","16.93","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","CENOZOIC","","","","WHOLE ROCK","","","","","42.54","1.28","","11.77","","","","","3.15","","11.21","10.84","11.25","0.25","","","","","1.65","3.6","1.05","","0.73","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
