"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","SPOT (INCLUSION)","MINERAL (INCLUSION)","HOSTMINERAL (INCLUSION)","HEATING","HEATING TEMPERATURE (?C)","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","COO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","CO2(PPB)","C(WT%)","F(WT%)","CL(WT%)","S(WT%)","LOI(WT%)","HE4(CCMSTP/G)","LI(PPM)","N(PPM)","N(PPB)","F(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","S(PPM)","CL(PPM)","AR36(CCMSTP/G)","AR40(CCMSTP/G)","K(PPM)","CA(PPM): altern. values or methods","","","","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM): altern. values or methods","","","","CO(PPM)","NI(PPM): altern. values or methods","","","","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPB)","RH(PPB)","PD(PPB)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM): altern. values or methods","","","","HF(PPM): altern. values or methods","","","","TA(PPM)","W(PPM)","RE(PPB)","OS(PPB)","IR(PPB)","PT(PPB)","AU(PPB)","TL(PPM)","PB(PPM)","TH(PPM)","U(PPM): altern. values or methods","","","","CO2(PPM)","ND143_ND144: altern. values or methods","","","","SM147_ND144: altern. values or methods","","","","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","OS187_OS188","RE187_OS188","HF176_HF177","LU176_HF177","HE3_HE4(R/R(A))","AR40_AR36","TH232_PB204","U238_PB204","D15N(PER MIL)","D18O(PER MIL)","D34S(VS VCDT)","ALBITE(MOL%)","ANORTHITE(MOL%)","ENSTATITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","ORTHOCLASE(MOL%)","WOLLASTONITE(MOL%)",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.93","","","","","","","14.23","","0.36","45.03","0.18","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.88","","0.19","0.08","","","","13.96","","0.54","44.52","0.17","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.59","","","","","","","14.66","","0.3","44.79","0.2","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.58","","0.05","","","","","14.68","","0.36","44.71","0.18","","","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.43","","","","","","","17.04","","0.33","42.73","0.25","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","40.09","","","","","","","14.45","","0.33","44.73","0.17","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.73","","","","","","","15.71","","0.34","44.44","0.2","","","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.69","","0.04","","","","","16.7","","0.34","43.02","0.22","","","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.81","","","0.09","","","","14.93","","0.31","44.34","0.18","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.83","","0.05","","","","","15","","0.34","44.34","0.17","","","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.71","","0.08","0.07","","","","14.09","","0.37","44.79","0.21","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","40.07","","","","","","","13.93","","0.38","45.09","0.17","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.95","","","","","","","14.43","","0.34","44.7","0.2","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.45","","","0.07","","","","16.04","","0.34","43.57","0.24","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.4","","0.05","","","","","15.78","","0.35","43.49","0.24","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.89","","","0.09","","","","13.73","","0.35","45.13","0.17","","","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","40.21","","","0.12","","","","13.15","","0.34","45.93","0.14","","","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.83","","","","","","","14.69","","0.33","44.35","0.17","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.66","","","","","","","14.58","","0.33","44.69","0.18","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B8B-03","229614","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","","","","PRIMARY","","","","","","","39.88","","","","","","","15.29","","0.37","44.2","0.18","","","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B1B-03","229608","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","INCLUSION","","","","","","MINERAL INCLUSION","","CHROME-SPINEL","OLIVINE","False","","1.01","1.09","11.79","46.93","0.17","","8.08","","16.82","","12.06","","","","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2010"," [14560] HEINONEN J. S. (2010)","samp. AL/B1B-03","229608","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-13.4","-73.0417","-13.4","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","BOULDER","","","","","INCLUSION","","","","","","MINERAL INCLUSION","","CHROME-SPINEL","OLIVINE","False","","0.09","1.28","9.45","47.68","0.18","","10.39","","21.03","","8.55","","","","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
