Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;DRILLING DEPTH (MIN.);DRILLING DEPTH (MAX.);LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;ERUPTION DAY;ERUPTION MONTH;ERUPTION YEAR;ALTERATION;ALTERATION TYPE;TYPE OF MATERIAL;MINERAL / COMPONENT;SPOT (MINERAL);CRYSTAL;RIM / CORE (MINERAL GRAINS);GRAIN SIZE;PRIMARY/SECONDARY;INCLUSION TYPE;SPOT (INCLUSION);MINERAL (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;HEATING TEMPERATURE (?C);INCLUSION SIZE;SIO2(WT%);TIO2(WT%);AL2O3(WT%);CR2O3(WT%);V2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);NIO(WT%);K2O(WT%);NA2O(WT%);;;;P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);SO3(WT%);S(WT%);LOI(WT%);MN(WT%);K(WT%);NI(WT%);HE3(CCMSTP/G);HE4(CCMSTP/G);LI(PPM);BE(PPM);B(PPM);NE20(CCMSTP/G);NE22(CCMSTP/G);S(PPM);CL(PPM);AR36(CCMSTP/G);AR40(AT/G): altern. values or methods;;;;;;AR40(CCMSTP/G);AR40(PPB);SC(PPM): altern. values or methods;;;;;;TI(PPM);V(PPM): altern. values or methods;;;;CR(PPM): altern. values or methods;;;;MN(PPM);CO(PPM): altern. values or methods;;;;;;NI(PPM): altern. values or methods;;;;;;CU(PPM): altern. values or methods;;;;ZN(PPM): altern. values or methods;;;;GA(PPM): altern. values or methods;;;;GE(PPM);AS(PPM);KR84(CCMSTP/G);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);RU(PPB);PD(PPB);CD(PPM);IN(PPM);SN(PPM);SB(PPM);XE130(CCMSTP/G);XE132(CCMSTP/G);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM);ND(PPM);SM(PPM): altern. values or methods;;;;EU(PPM): altern. values or methods;;;;GD(PPM);TB(PPM): altern. values or methods;;;;DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM): altern. values or methods;;;;LU(PPM);HF(PPM): altern. values or methods;;;;TA(PPM);W(PPM);RE(PPB);RE(PPT);OS(PPB);IR(PPB);PT(PPB);TL(PPM);PB(PPM): altern. values or methods;;;;BI(PPM);RA226(PPT);RA226_ACT(DPM/G);TH(PPM): altern. values or methods;;;;U(PPM): altern. values or methods;;;;ND143_ND144;SR87_SR86;PB206_PB204;PB207_PB204;PB208_PB204;OS187_OS188;HE3_HE4;HE3_HE4(R/R(A));HE4_HE3;AR38_AR36;AR40_AR36;NE20_NE22;NE21_NE22;PB210_RA226;RA226_TH230;RA228_TH232;TH230_TH232_ACT;TH230_U238_ACT;U238_TH232_ACT;D18O(VS SMOW);ALBITE(MOL%);ANORTHITE(MOL%);ENSTATITE(MOL%);FAYALITE(MOL%);FORSTERITE(MOL%);FERROSILITE(MOL%);ORTHOCLASE(MOL%);WOLLASTONITE(MOL%);AGE(KA): altern. values or methods;;;;;;AGE(MA);
2000;[2497] SOBOLEV A. V. (2000);samp. H-OC;4151;HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / KAU SERIES;;19.47;-155.58;19.47;-155.58;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1868;;;INCLUSION;;;;;;;GLASS INCLUSION;;;OLIVINE;TRUE;1280;300 YM;51.7;2.1;13.2;;;;;10.1;;10;11.5;0.1;;0.37;1.5;EMP (EPMA);;;0.17;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;262;SIMS;;;18.9;SIMS;;;102;SIMS;;;7.24;SIMS;;;;;;;;;;;;;67;SIMS;;;8.25;SIMS;;;20.2;SIMS;;;;13.1;3.57;SIMS;;;1.2;SIMS;;;;;;;;4;;2.02;;1.88;SIMS;;;;;;;;;;;;;;;;;;;;;;;0.46;SIMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;[2497] SOBOLEV A. V. (2000);samp. H-OC;4151;HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / KAU SERIES;;19.47;-155.58;19.47;-155.58;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1868;;;INCLUSION;;;;;;;GLASS INCLUSION;;;OLIVINE;TRUE;1280;50 YM;54.5;1.7;13.3;;;;;6.5;;10.1;11.6;0.1;;0.04;2.4;EMP (EPMA);;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;SIMS;;;19.2;SIMS;;;36;SIMS;;;0.54;SIMS;;;;;;;;;;;;;5;SIMS;;;1.32;SIMS;;;5.79;SIMS;;;;6.78;2.87;SIMS;;;0.97;SIMS;;;;;;;;2.76;;1.68;;1.49;SIMS;;;;;;;;;;;;;;;;;;;;;;;0.06;SIMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;[2497] SOBOLEV A. V. (2000);samp. H-OC;4151;HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / KAU SERIES;;19.47;-155.58;19.47;-155.58;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1868;;;INCLUSION;;;;;;;GLASS INCLUSION;;;OLIVINE;TRUE;1280;40 YM;53.2;2.1;13.1;;;;;7;;10.4;11.1;0.1;;0.28;2.2;EMP (EPMA);;;0.18;0.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155;SIMS;;;17.8;SIMS;;;67.4;SIMS;;;3.72;SIMS;;;;;;;;;;;;;39;SIMS;;;4.6;SIMS;;;12.6;SIMS;;;;9.85;3;SIMS;;;0.98;SIMS;;;;;;;;2.92;;1.53;;1.44;SIMS;;;;;;;;;;;;;;;;;;;;;;;0.19;SIMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;[2497] SOBOLEV A. V. (2000);samp. H-OC;4151;HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / KAU SERIES;;19.47;-155.58;19.47;-155.58;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1868;;;INCLUSION;;;;;;;GLASS INCLUSION;;;OLIVINE;TRUE;1280;120 YM;51.9;2.2;13.3;;;;;8.6;;10.6;10.6;0.1;;0.44;2.5;EMP (EPMA);;;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270;SIMS;;;18.1;SIMS;;;97.5;SIMS;;;9.44;SIMS;;;;;;;;;;;;;78;SIMS;;;7.86;SIMS;;;20.1;SIMS;;;;14.1;3.91;SIMS;;;1.47;SIMS;;;;;;;;4.04;;2.01;;1.9;SIMS;;;;;;;;;;;;;;;;;;;;;;;0.42;SIMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;[2509] HAWKESWORTH C. J. (1977);samp. SSM.1.3;29854;SCOTIA ARC / SOUTH SANDWICH ISLAND ARC / MONTAGU;ALLEN POINT;-58.42;-26.33;-58.42;-26.33;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;0.53;;;;;;;;;;;;0.12;1.42;AAS;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;165;AAS;;;;;;;;;;63;AAS;;;;;66;AAS;;;;;;;;;;;;;;2.43;MS_ID;;;112;MS_ID;;;;;;;;;;;;;;;;;;;;;;;;;53;AAS;;;0.58;MS_ID;;;2.05;MS_ID;;;;2.08;0.78;MS_ID;;;0.37;MS_ID;;;1.19;;;;;1.52;;1.01;;1.02;MS_ID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.51314;0.70386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;[2582] MITCHELL-THOME R. C. (1970);samp. 4;;CAMEROON LINE / ANNOBON (PAGALU);;-1.26;5.37;-1.26;5.37;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;39.2;3.7;12.49;;;;3.47;;9.48;9.88;16.52;0.15;;1.05;1.98;NOT;;;0.71;;0.27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;[2709] WEST W. D. (1958);samp. 129;;DECCAN / NORTHERN DECCAN;SAURASHTRA AREA;23;72;23;72;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.45;1.74;10.35;;;;1.78;;10.41;11.1;18.18;;;0.39;1.07;WET;;;0.17;;0.5;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;[2709] WEST W. D. (1958);samp. 28;;MASCARENE ISLANDS INCL. REUNION / MAURITIUS;;-20.33;57.5;-20.33;57.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.13;2.06;9.08;;;;2.83;;10.13;9.22;17.93;0.18;;0.84;1.54;WET;;;0.18;;1.71;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1990;[2724] BAKER P. E. (1990);samp. SSM.1.3;29854;SCOTIA ARC / SOUTH SANDWICH ISLAND ARC / MONTAGU;ALLEN POINT;-58.42;-26.33;-58.42;-26.33;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;48.96;0.43;15.6;;;9.69;;;;13.24;10.83;0.16;;0.09;1.3;XRF;;;0.02;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222;XRF;;;239;XRF;;;;56;XRF;;;;;65;XRF;;;;;60;XRF;;;55;XRF;;;;;;;;;;4;XRF;;;103;XRF;;;9;XRF;;;27;XRF;;;0;XRF;;;;;;;;;;;;;59;XRF;;;0;XRF;;;0;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;XRF;;;;;;0;XRF;;;0;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;[2745] SUKHESWALA R. N. (1958);samp. 17;;DECCAN / SOUTHERN DECCAN;BOMBAY ISLAND;19.03;72.92;19.03;72.92;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;CENOZOIC;;;;;;WHOLE ROCK;;;;;;;;;;;;;;44.4;2.18;11.14;;;;3.09;;8.01;10.58;18.8;;;0.54;1.26;WET;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;[2745] SUKHESWALA R. N. (1958);samp. 20;;DECCAN / SOUTHERN DECCAN;BOMBAY ISLAND;19.03;72.92;19.03;72.92;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;CENOZOIC;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.82;2.13;9.64;;;;3.58;;10.99;8.26;19.61;;;0.59;1.19;WET;;;0.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1964;[2792] IWASAKI B. (1964);samp. C-84;3526;HAWAIIAN ISLANDS / KAUAI / KAUAI / SHIELD STAGE / WAIMEA CANYON SERIES-OLOKELE FORMATION;KOAIE STREAM;22;-159.5;22;-159.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1964;[2792] IWASAKI B. (1964);samp. C-123;1302;HAWAIIAN ISLANDS / MAUI / HALEAKALA / SHIELD STAGE / HONOMANU SERIES;HONOMANU GULCH;20.72;-156.17;20.72;-156.17;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1978;[2813] BAKER P. E. (1978);samp. SSM5.2;29856;SCOTIA ARC / SOUTH SANDWICH ISLAND ARC / MONTAGU;MATHIAS POINT;-58.433;-26.266;-58.433;-26.266;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;DIKE;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;49.71;0.5;19.28;;;;2.84;;7.07;10.17;8.91;0.09;;0.2;1.28;AES;;;0.04;;0.13;0;;;;;;;;;;;;3;;;;;;;;;;;;;;;;65;SPECG;;;;;;300;SPECG;;;340;SPECG;;;;60;SPECG;;;;;80;SPECG;;;;;55;SPECG;;;;;;;10;SPECG;;;;;;10;SPECG;;;105;SPECG;;;;;;;31;SPECG;;;;;;;;;;;;;;;;;28;SPECG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1978;[2813] BAKER P. E. (1978);samp. SSM5.2;29856;SCOTIA ARC / SOUTH SANDWICH ISLAND ARC / MONTAGU;MATHIAS POINT;-58.433;-26.266;-58.433;-26.266;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;DIKE;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);AUGITE;;PHENOCRYST;;;PRIMARY;;;;;;;;50.23;0.29;5.1;;;;2.34;;3.88;21.61;16.41;0.13;;0.03;0.27;NOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;[4358] NIELSEN T. F. D. (1981);samp. CKB70-24;;NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / VANDFALDSDALEN FORMATION;INNER SODALEN, MIKI FJORD AREA, KANGERLUSSUAQ AREA;70;-26;71;-32;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;PALEOCENE;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.99;2.3;6.39;;;;4.6;;9.15;9;18.51;0.17;;0.22;0.83;NOT;;;0.2;;;;;;;;;3.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;[4358] NIELSEN T. F. D. (1981);samp. GM40645;63818;NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / MIKIS FORMATION;VANDFALSDALEN, BETWEEN CAMPSITE AND SCHJELDERUP GLETSCHER SECTIONS,I. C. JACOBSEN FJORD, KANGERLUSSUAQ AREA;70;-26;71;-32;450;450;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;PALEOCENE;;;;;;WHOLE ROCK;;;;;;;;;;;;;;46.04;2.01;8.6;;;;4.38;;7.6;7.6;18.5;0.18;;0.15;1.3;NOT;;;0.17;;;;;;;;;3.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;[4358] NIELSEN T. F. D. (1981);samp. GM40633;;NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / VANDFALDSDALEN FORMATION;INNER SODALEN, MIKI FJORD AREA, KANGERLUSSUAQ AREA;70;-26;71;-32;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;PALEOCENE;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;QUENCH CRYSTAL;;;PRIMARY;;;;;;;;49.64;1.85;4.68;0.54;0;;0;;8.29;19.94;14.81;0.02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;[4358] NIELSEN T. F. D. (1981);samp. GM40633;;NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / VANDFALDSDALEN FORMATION;INNER SODALEN, MIKI FJORD AREA, KANGERLUSSUAQ AREA;70;-26;71;-32;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;PALEOCENE;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;RESORBED CRYSTAL;;;PRIMARY;;;;;;;;40.09;0;0;0;0;;0;;10.71;0.06;48.56;0.04;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;[4358] NIELSEN T. F. D. (1981);samp. GM40633;;NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / VANDFALDSDALEN FORMATION;INNER SODALEN, MIKI FJORD AREA, KANGERLUSSUAQ AREA;70;-26;71;-32;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;PALEOCENE;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;PHENOCRYST;CORE;;PRIMARY;;;;;;;;39.46;0;0;0;0;;0;;14.87;0.1;45.12;0.08;0.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;[4358] NIELSEN T. F. D. (1981);samp. GM40633;;NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / VANDFALDSDALEN FORMATION;INNER SODALEN, MIKI FJORD AREA, KANGERLUSSUAQ AREA;70;-26;71;-32;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;FLOW;;;PALEOCENE;;;;;;INCLUSION;;;;;;;MINERAL INCLUSION;;SPINEL;OLIVINE;FALSE;;;0;1.85;11.77;50.25;0.06;;6.21;;18.32;0;11.03;0.13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001;[4686] HANYU T. (2001);samp. RN94-03;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.51E-09;;;;2.33E-11;;;;2.485E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.03;;0.1875;333.2;9.73;0.0288;;;;;;;;;;;;;;;;;;;;;;;
2001;[4686] HANYU T. (2001);samp. RN94-0501;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.3E-10;;;;8.96E-12;;;;2.12E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.18;;0.1866;342.6;10.44;0.0328;;;;;;;;;;;;;;;;;;;;;;;
2001;[4686] HANYU T. (2001);samp. RN94-07;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.39E-07;;;;1.59E-10;;;;2.22E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.56;;0.1888;684.1;10.15;0.0304;;;;;;;;;;;;;;;;;;;;;;;
2001;[4686] HANYU T. (2001);samp. RN94-0801;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.36E-09;;;;2.64E-11;;;;3.64E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.52;;0.19;343.7;9.72;0.0293;;;;;;;;;;;;;;;;;;;;;;;
2001;[4686] HANYU T. (2001);samp. RN94-1103;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.62E-09;;;;1.24E-11;;;;4.34E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.82;;0.1879;426.6;9.4;0.0299;;;;;;;;;;;;;;;;;;;;;;;
