"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","ERUPTION YEAR","sum_fe","Sum Oxides","CITATION_ID","References"
"ankaratrit","1983","[15894] BROTZU P. (1983)","samp. KM142",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",39.09,2.24,11.01,14.85,13.15,0.67,2.66,0.82,2.67,NA,12.677938,97.167938,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"nephelinit","1983","[15894] BROTZU P. (1983)","samp. KM141",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,23,37.87,0.23,3787,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE","PLIOCENE-QUATERNARY","WHOLE ROCK",35.72,2.75,10,14.66,13.89,1.55,5.92,0.83,1.03,NA,13.24898,98.56898,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"nephelinit","1983","[15894] BROTZU P. (1983)","samp. KM345",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,23,37.87,0.23,3787,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE","PLIOCENE-QUATERNARY","WHOLE ROCK",42.91,1.83,16.23,10.28,3.85,2.02,6.24,1.56,0.95,NA,12.914812,97.834812,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM114",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.19,2.29,16.73,8.6,5.56,2.08,5.12,0.57,0.78,NA,12.135112,98.275112,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM366",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",44.73,2.11,16.27,9.7,4.89,1.76,5.64,0.79,0.76,NA,12.721404,98.611404,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM369",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.02,1.8,16.43,8.85,3.67,2.49,6.62,0.97,0.87,NA,12.507136,98.357136,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM368",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.35,1.74,16.82,8.53,3.47,2.53,5.84,0.98,0.76,NA,12.452186,97.712186,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM367",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.94,1.73,16.57,8.62,3.47,2.56,5.86,0.96,0.98,NA,12.485232,98.195232,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM112",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",46.45,1.66,18.46,7.79,3.34,2.54,5.8,1.17,0.61,NA,11.775272,98.985272,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM360",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",44.25,2.02,15.65,10.07,6.22,1.91,5.65,0.96,0.53,NA,11.862306,98.592306,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM329",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",44.54,2.39,17.24,8.94,4.85,2.29,4.77,0.78,0.66,NA,11.733288,97.533288,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM149",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.75,1.94,16.91,8.63,4.6,2.24,5.5,1.15,0.49,NA,11.927276,98.647276,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM338",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",46.34,2.45,16.45,8.57,4.16,2.36,4.91,0.91,0.69,NA,12.453288,98.603288,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM122",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",44.9,1.73,16.25,9.17,4.05,1.75,4.92,1.17,1.97,NA,13.37888,97.31888,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM150",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.68,1.88,17.42,8.37,3.93,2.26,5.2,1.2,1.04,NA,12.30421,98.24421,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM343",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",43.98,1.9,16.15,9.46,4.11,2.62,5.86,1.23,0.71,NA,12.761344,98.071344,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM133",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",45.37,1.79,16.68,8.64,4.05,2.42,5.72,0.94,0.61,NA,13.060864,98.670864,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM340",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",47.03,1.85,17.74,8.5,2.93,2.2,4.9,1.08,1.71,NA,11.251124,97.481124,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM339",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",48.67,1.54,18.23,7.34,2.29,2.57,6.51,0.91,0.96,NA,10.74936,98.80936,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM127",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",49.45,1.12,18.74,6.63,1.91,2.98,6.42,0.68,0.99,NA,10.049962,97.979962,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM128",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE","PLIOCENE-QUATERNARY","WHOLE ROCK",49.95,1.07,19.33,6.4,1.73,2.98,6.64,0.64,0.95,NA,9.990062,98.730062,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM353",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",48.65,1.08,19.72,6.57,1.84,3.03,7.5,0.64,0.47,NA,9.831444,98.861444,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM108",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",49.81,1.08,18.67,6.55,1.82,3.05,7.22,0.67,0.59,NA,10.160122,99.030122,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM355",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",51.82,0.93,19.07,4.65,1.49,3.64,8.06,0.36,0.96,NA,8.247296,98.267296,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM129",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",51.31,0.93,19.75,4.49,1.46,3.66,7.74,0.38,0.95,NA,8.482146,98.202146,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM362",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",51.36,0.95,19.09,4.57,1.41,3.71,8.37,0.36,0.75,NA,8.296414,98.116414,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM359",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",52.68,0.5,20.3,3.64,0.9,4.79,7.81,0.12,1.74,NA,6.392366,97.132366,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM361",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",52.73,0.02,19.58,3.43,0.86,4.33,8.9,0.28,1.06,NA,6.960162,97.090162,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM131",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",52.71,0.52,19.34,3.83,0.79,5.58,7.88,0.16,1.85,NA,6.800242,97.610242,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM354",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",54.74,0.17,21.39,1.64,0.12,5.2,10.1,0.03,1.19,NA,4.237376,97.627376,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM358",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",56.07,0.14,20.82,1.83,0.09,5.31,9.54,0.01,1.14,NA,4.321464,98.131464,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM130",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",56.3,0.16,21.18,2.02,0.09,5.28,9.76,0.04,0.92,NA,3.852586,98.682586,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM363",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",55.35,0.07,21.01,1.22,0.04,5.19,10.06,0.05,1.43,NA,4.207276,97.197276,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"phonolit","1983","[15894] BROTZU P. (1983)","samp. KM132",NA,"EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE",NA,0.23,37.87,0.23,37.87,"SUBAERIAL","VOLCANIC ROCK","PHONOLITE","PLIOCENE-QUATERNARY","WHOLE ROCK",55.19,0.09,21.65,1.07,0.04,4.96,10.48,0.08,1.29,NA,4.257356,97.817356,"15894","[15894] BROTZU P., MORBIDELLI L., PICCIRILLO E. M., TRAVERSA G.:   THE BASANITE TO PERALKALINE PHONOLITE SUITE OF THE PLIOQUATERNARY NYAMBENI MULTICENTRE VOLCANIC RANGE (EAST KENYA PLATEAU) |  NEUES JAHRB. MINERAL. ABH. 147    [1983]  253-280"
"leucitit","2002","[15905] SOO MEEN WEE (2002)","samp. HS6",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI-ERKESHAN-KELUO VOLCANIC FIELD - KELUO",NA,49.3,125.7,49.3,125.7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, OLIVINE","CENOZOIC","WHOLE ROCK",44.3,2.54,12.09,9.54,11.56,4.93,3.49,1.02,NA,NA,10.54,100.01,"15905","[15905] SOO MEEN WEE:   GEOCHEMISTRY AND ISOTOPIC SYSTEMATICS OF CENOZOIC ALKALINE VOLCANIC ROCKS IN KOREA AND NE CHINA |  NEUES JAHRB. MINERAL. ABH. 177    [2002]  213-240  | doi: 10.1127/0077-7757/2002/0177-0213"
