"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","ERUPTION YEAR","sum_fe","Sum Oxides","CITATION_ID","References"
"trachyandesit","2012","[16317] BRENNA M.(2012)  [GeoReM [6551] ]","samp. D-7",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / JEJU ISLAND","D CORE",33.4127,126.6682,33.4127,126.6682,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","QUATERNARY","WHOLE ROCK",55.1957734061473,1.67259919412568,16.4928417505604,5.36245438601504,2.41259762546613,2.6660217457882,4.77451042686784,0.953888388892279,NA,NA,10.2979983707994,99.8286852946623,"16317","[16317] BRENNA M., CRONIN S. J., SMITH I. E. M., SOHN Y. K., MAAS R.:   SPATIO-TEMPORAL EVOLUTION OF A DISPERSED MAGMATIC SYSTEM AND ITS IMPLICATIONS FOR VOLCANO GROWTH, JEJU ISLAND VOLCANIC FIELD, KOREA |  LITHOS 148    [2012]  337-352  | GeoReM-id: 6551 | doi: 10.1016/j.lithos.2012.06.021"
"trachyandesit","2012","[16317] BRENNA M.(2012)  [GeoReM [6551] ]","samp. D-10",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / JEJU ISLAND","D CORE",33.4127,126.6682,33.4127,126.6682,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","QUATERNARY","WHOLE ROCK",55.359226454712,1.63952370853077,17.336445140205,5.34363282780401,2.45928556279616,2.9855524322011,5.15134301013682,0.859231869470758,NA,NA,8.71496329502541,99.849204300882,"16317","[16317] BRENNA M., CRONIN S. J., SMITH I. E. M., SOHN Y. K., MAAS R.:   SPATIO-TEMPORAL EVOLUTION OF A DISPERSED MAGMATIC SYSTEM AND ITS IMPLICATIONS FOR VOLCANO GROWTH, JEJU ISLAND VOLCANIC FIELD, KOREA |  LITHOS 148    [2012]  337-352  | GeoReM-id: 6551 | doi: 10.1016/j.lithos.2012.06.021"
"trachyandesit","2012","[16317] BRENNA M.(2012)  [GeoReM [6551] ]","samp. D-11",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / JEJU ISLAND","D CORE",33.4127,126.6682,33.4127,126.6682,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","QUATERNARY","WHOLE ROCK",55.8466291566937,1.56844129720738,17.4451148153905,5.09996395995174,2.3071265533115,3.07616873774867,5.20115372106189,0.799399112770213,NA,NA,8.50421800419922,99.8482153583348,"16317","[16317] BRENNA M., CRONIN S. J., SMITH I. E. M., SOHN Y. K., MAAS R.:   SPATIO-TEMPORAL EVOLUTION OF A DISPERSED MAGMATIC SYSTEM AND ITS IMPLICATIONS FOR VOLCANO GROWTH, JEJU ISLAND VOLCANIC FIELD, KOREA |  LITHOS 148    [2012]  337-352  | GeoReM-id: 6551 | doi: 10.1016/j.lithos.2012.06.021"
"trachyandesit","2012","[16317] BRENNA M.(2012)  [GeoReM [6551] ]","samp. D-25",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / JEJU ISLAND","D CORE",33.4127,126.6682,33.4127,126.6682,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","QUATERNARY","WHOLE ROCK",58.7893534748719,1.0010571025133,17.6145603290724,3.51886739065281,1.37518955496776,3.8424414035864,5.75355041747542,0.525807771017086,NA,NA,7.39716217356781,99.8179896177249,"16317","[16317] BRENNA M., CRONIN S. J., SMITH I. E. M., SOHN Y. K., MAAS R.:   SPATIO-TEMPORAL EVOLUTION OF A DISPERSED MAGMATIC SYSTEM AND ITS IMPLICATIONS FOR VOLCANO GROWTH, JEJU ISLAND VOLCANIC FIELD, KOREA |  LITHOS 148    [2012]  337-352  | GeoReM-id: 6551 | doi: 10.1016/j.lithos.2012.06.021"
"trachyandesit","2012","[16317] BRENNA M.(2012)  [GeoReM [6551] ]","samp. D-26",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / JEJU ISLAND","D CORE",33.4127,126.6682,33.4127,126.6682,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","QUATERNARY","WHOLE ROCK",58.8071999691728,0.990735017531191,17.6209299546619,3.4877916433496,1.37489757534941,3.87195420116782,5.75232882627804,0.525696131751244,NA,NA,7.3864949428241,99.8180282620861,"16317","[16317] BRENNA M., CRONIN S. J., SMITH I. E. M., SOHN Y. K., MAAS R.:   SPATIO-TEMPORAL EVOLUTION OF A DISPERSED MAGMATIC SYSTEM AND ITS IMPLICATIONS FOR VOLCANO GROWTH, JEJU ISLAND VOLCANIC FIELD, KOREA |  LITHOS 148    [2012]  337-352  | GeoReM-id: 6551 | doi: 10.1016/j.lithos.2012.06.021"
"trachyandesit","2012","[16317] BRENNA M.(2012)  [GeoReM [6551] ]","samp. SBS-03",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / JEJU ISLAND","SANGBANGSAN",33.2365,126.3556,33.2365,126.3556,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",57.6219429378145,1.17142400644698,19.2275112782332,5.3824913399676,1.070439178305,3.27190843180019,5.79652913534973,0.37768325725101,NA,NA,5.86093335776358,99.7808629229318,"16317","[16317] BRENNA M., CRONIN S. J., SMITH I. E. M., SOHN Y. K., MAAS R.:   SPATIO-TEMPORAL EVOLUTION OF A DISPERSED MAGMATIC SYSTEM AND ITS IMPLICATIONS FOR VOLCANO GROWTH, JEJU ISLAND VOLCANIC FIELD, KOREA |  LITHOS 148    [2012]  337-352  | GeoReM-id: 6551 | doi: 10.1016/j.lithos.2012.06.021"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 713",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE",NA,"WHOLE ROCK",50.95,3.01,15.28,7.02,3.72,2.66,3.99,0.94,NA,NA,10.860586,98.430586,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 715",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",56.95,1.69,16.83,4.63,1.52,3.64,5.42,0.57,NA,NA,7.495334,98.745334,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 716",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",57.3,1.74,16.64,4.78,1.96,3.61,5.36,0.55,NA,NA,6.919462,98.859462,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 732",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE",NA,"WHOLE ROCK",50.68,2.58,17.81,7.94,3.74,2.48,3.79,0.75,NA,NA,8.944012,98.714012,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 733",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE",NA,"WHOLE ROCK",51.69,2.62,18.27,8.18,2.97,2.58,3.8,0.77,NA,NA,7.882248,98.762248,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 735",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE",NA,"WHOLE ROCK",52.06,2.66,18.36,8,2.79,2.61,3.92,0.79,NA,NA,7.42335,98.61335,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2000","[1634] FREY F. A. (2000)","samp. 736",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, RAVIN DU CHARBON, UNIT 5",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE",NA,"WHOLE ROCK",52.13,2.76,18.27,8.21,2.48,2.56,3.79,0.78,NA,NA,7.747278,98.727278,"1634","[1634] FREY F. A., WEIS D., YANG HUAI-JEN, NICOLAYSEN K. P., LEYRIT H., GIRET A.:   TEMPORAL GEOCHEMICAL TRENDS IN KERGUELEN ARCHIPELAGO BASALTS: EVIDENCE FOR DECREASING MAGMA SUPPLY FROM THE KERGUELEN PLUME |  CHEM. GEOL. 164    [2000]  61-80  | doi: 10.1016/S0009-2541(99)00144-8"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. C-09-04",NA,"AZORES / CORVO / CALDERA STAGE",NA,39.6802,-31.0963,39.6802,-31.0963,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",52.86,1.72,18.03,6.11,2.18,2.54,6.01,0.67,0.25,NA,9.015996,99.135996,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. C-09-08",339140,"AZORES / CORVO / CALDERA STAGE",NA,39.7128,-31.1079,39.7128,-31.1079,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",48.5,2.97,16.34,6.34,3.27,2.67,4.16,0.94,2.98,NA,10.194734,95.384734,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. C-09-11",NA,"AZORES / CORVO / CALDERA STAGE",NA,39.7137,-31.1061,39.7137,-31.1061,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",49.81,2.68,16.88,6.93,3.7,2.62,4.95,0.86,1.07,NA,9.546878,97.976878,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. C-09-15B",NA,"AZORES / CORVO / CALDERA STAGE",NA,39.6999,-31.0985,39.6999,-31.0985,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",44.12,2.01,12.62,12.71,11.29,0.8,3.04,0.31,1.88,NA,9.915796,96.815796,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. C-09-16",NA,"AZORES / CORVO / VILA DA CORVO FLANK ERUPTION",NA,39.6753,-31.1112,39.6753,-31.1112,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",52.57,1.96,17.8,5.99,2.5,2.4,5.46,0.85,1.45,NA,8.77305,98.30305,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. C-09-17.1",NA,"AZORES / CORVO / VILA DA CORVO FLANK ERUPTION",NA,39.6727,-31.1215,39.6727,-31.1215,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",56.08,1.03,18.85,4.16,1.23,2.99,6.48,0.5,0.43,NA,7.189402,98.509402,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2012","[16341] GENSKE F. S.(2012)  [GeoReM [6937] ]","samp. FL-09-65",NA,"AZORES / FLORES / UPPER VOLCANIC COMPLEX",NA,39.4039,-31.2292,39.4039,-31.2292,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","QUATERNARY","WHOLE ROCK",56.69,1.34,20.05,1.75,0.83,3.8,6.73,0.44,2.54,NA,6.046656,97.676656,"16341","[16341] GENSKE F. S., TURNER SIMON P., BEIER C., SCHAEFER B. F:   THE PETROLOGY AND GEOCHEMISTRY OF LAVAS FROM THE WESTERN AZORES ISLANDS OF FLORES AND CORVO |  J. PETROL. 53    [2012]  1673-1708  | GeoReM-id: 6937 | doi: 10.1093/petrology/egs029"
"trachyandesit","2005","[16373] FAN QICHENG (2005)","samp. 02WSG-1",394321,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD-",NA,42,127,42,127,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","HOLOCENE","WHOLE ROCK",50.43,2.55,17.31,3.73,6.14,2.85,5,0.86,0,"2000",9.636858,98.506858,"16373","[16373] FAN QICHENG, SUI JIANLI, SUN QIAN, LI NI, WANG TUANHUA:   PRELIMINARY RESEARCH OF MAGMA MIXING AND EXPLOSIVE MECHANISM OF THE MILLENNIUM ERUPTION OF TIANCHI VOLCANO |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 21    [2005]  1703-1708"
"trachyandesit","2005","[16373] FAN QICHENG (2005)","samp. P-44",394322,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD-",NA,42,127,42,127,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","HOLOCENE","WHOLE ROCK",58.6,0.93,17.72,1.22,2.69,4.38,5.66,0.53,0.44,"2000",6.746374,98.476374,"16373","[16373] FAN QICHENG, SUI JIANLI, SUN QIAN, LI NI, WANG TUANHUA:   PRELIMINARY RESEARCH OF MAGMA MIXING AND EXPLOSIVE MECHANISM OF THE MILLENNIUM ERUPTION OF TIANCHI VOLCANO |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 21    [2005]  1703-1708"
"trachyandesit","2005","[16373] FAN QICHENG (2005)","samp. 03LMS01",394323,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD-",NA,42,127,42,127,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","HOLOCENE","WHOLE ROCK",51.95,1.83,16.98,2.69,4.81,3.23,5.29,1.34,0,"2000",9.060986,97.180986,"16373","[16373] FAN QICHENG, SUI JIANLI, SUN QIAN, LI NI, WANG TUANHUA:   PRELIMINARY RESEARCH OF MAGMA MIXING AND EXPLOSIVE MECHANISM OF THE MILLENNIUM ERUPTION OF TIANCHI VOLCANO |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 21    [2005]  1703-1708"
"trachyandesit","2005","[16373] FAN QICHENG (2005)","samp. 03LMS02",394324,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD-",NA,42,127,42,127,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","HOLOCENE","WHOLE ROCK",55.42,1.64,17.4,2.61,4.43,3.54,5.15,1.21,0,"2000",8.431126,99.831126,"16373","[16373] FAN QICHENG, SUI JIANLI, SUN QIAN, LI NI, WANG TUANHUA:   PRELIMINARY RESEARCH OF MAGMA MIXING AND EXPLOSIVE MECHANISM OF THE MILLENNIUM ERUPTION OF TIANCHI VOLCANO |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 21    [2005]  1703-1708"
"trachyandesit","2005","[16373] FAN QICHENG (2005)","samp. 02NP2-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD-",NA,42,127,42,127,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","HOLOCENE","WHOLE ROCK",54.8,1.96,17.12,6.15,3.28,3.08,4.27,0.39,NA,"2000",7.486714,98.536714,"16373","[16373] FAN QICHENG, SUI JIANLI, SUN QIAN, LI NI, WANG TUANHUA:   PRELIMINARY RESEARCH OF MAGMA MIXING AND EXPLOSIVE MECHANISM OF THE MILLENNIUM ERUPTION OF TIANCHI VOLCANO |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 21    [2005]  1703-1708"
"trachyandesit","2012","[16492] HUNT A. C.(2012)  [GeoReM [6960] ]","samp. 16-06-07:04",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / TARIAT",NA,48.1536,99.9207,48.1536,99.9207,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","CENOZOIC","WHOLE ROCK",50.10078,2.01518,15.45577,7.21005,6.70113,2.97719,3.98281,0.72075,0.02,NA,9.77938632,98.94304632,"16492","[16492] HUNT A. C., PARKINSON I. J., HARRIS N. B. W., BARRY T. L., ROGERS N. W., YONDON M.:   CENOZOIC VOLCANISM ON THE HANGAI DOME, CENTRAL MONGOLIA: GEOCHEMICAL EVIDENCE FOR CHANGING MELT SOURCES AND IMPLICATIONS FOR MECHANISMS OF MELTING |  J. PETROL. 53    [2012]  1913-1942  | GeoReM-id: 6960 | doi: 10.1093/petrology/egs038"
"trachyandesit","2012","[16492] HUNT A. C.(2012)  [GeoReM [6960] ]","samp. 19-06-07:17A",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / TARIAT",NA,48.1553,99.9877,48.1553,99.9877,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","CENOZOIC","WHOLE ROCK",50.83321,1.98703,15.53956,7.47009,6.20421,2.59106,4.18432,0.60416,0.65,NA,8.643046896,98.056686896,"16492","[16492] HUNT A. C., PARKINSON I. J., HARRIS N. B. W., BARRY T. L., ROGERS N. W., YONDON M.:   CENOZOIC VOLCANISM ON THE HANGAI DOME, CENTRAL MONGOLIA: GEOCHEMICAL EVIDENCE FOR CHANGING MELT SOURCES AND IMPLICATIONS FOR MECHANISMS OF MELTING |  J. PETROL. 53    [2012]  1913-1942  | GeoReM-id: 6960 | doi: 10.1093/petrology/egs038"
"trachyandesit","2012","[16492] HUNT A. C.(2012)  [GeoReM [6960] ]","samp. 19-06-07:18",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / TARIAT",NA,48.1553,99.9877,48.1553,99.9877,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","CENOZOIC","WHOLE ROCK",51.63454,2.02137,15.75126,7.64016,6.56416,2.6092,4.03167,0.61101,-0.11,NA,8.76747124,99.63084124,"16492","[16492] HUNT A. C., PARKINSON I. J., HARRIS N. B. W., BARRY T. L., ROGERS N. W., YONDON M.:   CENOZOIC VOLCANISM ON THE HANGAI DOME, CENTRAL MONGOLIA: GEOCHEMICAL EVIDENCE FOR CHANGING MELT SOURCES AND IMPLICATIONS FOR MECHANISMS OF MELTING |  J. PETROL. 53    [2012]  1913-1942  | GeoReM-id: 6960 | doi: 10.1093/petrology/egs038"
"trachyandesit","2012","[16492] HUNT A. C.(2012)  [GeoReM [6960] ]","samp. 19-06-07:19",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / TARIAT",NA,48.1553,99.9877,48.1553,99.9877,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","CENOZOIC","WHOLE ROCK",51.25282,2.02069,15.74376,7.68786,6.28418,2.59944,4.02953,0.60775,-0.07,NA,8.638916814,98.864946814,"16492","[16492] HUNT A. C., PARKINSON I. J., HARRIS N. B. W., BARRY T. L., ROGERS N. W., YONDON M.:   CENOZOIC VOLCANISM ON THE HANGAI DOME, CENTRAL MONGOLIA: GEOCHEMICAL EVIDENCE FOR CHANGING MELT SOURCES AND IMPLICATIONS FOR MECHANISMS OF MELTING |  J. PETROL. 53    [2012]  1913-1942  | GeoReM-id: 6960 | doi: 10.1093/petrology/egs038"
"trachyandesit","2012","[16492] HUNT A. C.(2012)  [GeoReM [6960] ]","samp. 23-06-07:02",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / ORKHON","WATERFALL",46.7943,101.9463,46.7943,101.9463,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","CENOZOIC","WHOLE ROCK",50.48775,1.77965,15.39973,7.08703,6.64837,2.26314,4.26243,0.60836,-0.67,NA,10.767438704,99.303898704,"16492","[16492] HUNT A. C., PARKINSON I. J., HARRIS N. B. W., BARRY T. L., ROGERS N. W., YONDON M.:   CENOZOIC VOLCANISM ON THE HANGAI DOME, CENTRAL MONGOLIA: GEOCHEMICAL EVIDENCE FOR CHANGING MELT SOURCES AND IMPLICATIONS FOR MECHANISMS OF MELTING |  J. PETROL. 53    [2012]  1913-1942  | GeoReM-id: 6960 | doi: 10.1093/petrology/egs038"
