"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"rhyodacit","2018","[22204] KLAVER M. (2018)","samp. AAN-041",553880,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / NISYROS / NISYROS","PATH BETWEEN DOMES",36.593951,27.170078,36.593951,27.170078,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",53.5373593523941,0.756754463882265,19.6575022572821,9.8559218341262,5.11413056575754,0.869462575524304,3.18601679873836,0.167049522612308,0.237741456166288,5.614031293787,98.7582286641042,"22204","[22204] KLAVER M., BLUNDY J. D., VROON P. Z.:   GENERATION OF ARC RHYODACITES THROUGH CUMULATE-MELT REACTIONS IN A DEEP CRUSTAL HOT ZONE: EVIDENCE FROM NISYROS VOLCANO |  EARTH PLANET. SCI. LETT. 497    [2018]  169-180  | doi: 10.1016/j.epsl.2018.06.019"
"rhyodacit","2018","[22204] KLAVER M. (2018)","samp. AAN-043B",553881,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / NISYROS / NISYROS","ROAD INTO CALDERA",36.599823,27.180176,36.599823,27.180176,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",54.1622705606667,0.612440543121654,20.1331029118153,10.5120541826776,4.8100215398208,1.0187229395439,2.83593157898697,0.103581898097751,0.0541015757082664,5.04110551380051,99.2292316685312,"22204","[22204] KLAVER M., BLUNDY J. D., VROON P. Z.:   GENERATION OF ARC RHYODACITES THROUGH CUMULATE-MELT REACTIONS IN A DEEP CRUSTAL HOT ZONE: EVIDENCE FROM NISYROS VOLCANO |  EARTH PLANET. SCI. LETT. 497    [2018]  169-180  | doi: 10.1016/j.epsl.2018.06.019"
"rhyodacit","2018","[22318] CARRASQUERO S. I. (2018)","samp. UP85",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / ARGENTINA","PARAMILLOS DE USPALLATA MINING DISTRICT, PARAMILLOS NORTE",-32.4322,-69.1078,-32.4322,-69.1078,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",59.28,0.5,17.04,5.55,0.13,4.49,6.75,0.11,4.79,1.133748,94.983748,"22318","[22318] CARRASQUERO S. I., RUBINSTEIN N. A., GOMEZ A. L. R., CHIARADIA M., FONTIGNIE D., VALENCIA V. A.:   NEW INSIGHTS INTO PETROGENESIS OF MIOCENE MAGMATISM ASSOCIATED WITH PORPHYRY COPPER DEPOSITS OF THE ANDEAN PAMPEAN FLAT SLAB, ARGENTINA |  GEOSCIENCE FRONTIERS 9    [2018]  1565-1576  | doi: 10.1016/j.gsf.2017.10.009"
"rhyodacit","2018","[22318] CARRASQUERO S. I. (2018)","samp. 87169",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / ARGENTINA","PARAMILLOS DE USPALLATA MINING DISTRICT, PARAMILLOS NORTE",-32.43011,-69.10092,-32.43011,-69.10092,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",61.31,0.45,18.02,4.04,0.5,4.82,4.82,0.13,0.68,3.266274,97.356274,"22318","[22318] CARRASQUERO S. I., RUBINSTEIN N. A., GOMEZ A. L. R., CHIARADIA M., FONTIGNIE D., VALENCIA V. A.:   NEW INSIGHTS INTO PETROGENESIS OF MIOCENE MAGMATISM ASSOCIATED WITH PORPHYRY COPPER DEPOSITS OF THE ANDEAN PAMPEAN FLAT SLAB, ARGENTINA |  GEOSCIENCE FRONTIERS 9    [2018]  1565-1576  | doi: 10.1016/j.gsf.2017.10.009"
"rhyodacit","2018","[22318] CARRASQUERO S. I. (2018)","samp. UP69",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / ARGENTINA","PARAMILLOS DE USPALLATA MINING DISTRICT, PARAMILLOS CENTRO",-32.46472,-69.1111,-32.46472,-69.1111,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",64.3,0.53,17.72,5.39,0.94,2.37,5.28,0.2,0.64,3.46423,100.19423,"22318","[22318] CARRASQUERO S. I., RUBINSTEIN N. A., GOMEZ A. L. R., CHIARADIA M., FONTIGNIE D., VALENCIA V. A.:   NEW INSIGHTS INTO PETROGENESIS OF MIOCENE MAGMATISM ASSOCIATED WITH PORPHYRY COPPER DEPOSITS OF THE ANDEAN PAMPEAN FLAT SLAB, ARGENTINA |  GEOSCIENCE FRONTIERS 9    [2018]  1565-1576  | doi: 10.1016/j.gsf.2017.10.009"
"rhyodacit","2018","[22318] CARRASQUERO S. I. (2018)","samp. UP72",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / ARGENTINA","PARAMILLOS DE USPALLATA MINING DISTRICT, PARAMILLOS CENTRO",-32.46472,-69.1111,-32.46472,-69.1111,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",63.94,0.52,17.47,4.84,0.81,3.16,4.75,0.16,0.46,3.698178,99.348178,"22318","[22318] CARRASQUERO S. I., RUBINSTEIN N. A., GOMEZ A. L. R., CHIARADIA M., FONTIGNIE D., VALENCIA V. A.:   NEW INSIGHTS INTO PETROGENESIS OF MIOCENE MAGMATISM ASSOCIATED WITH PORPHYRY COPPER DEPOSITS OF THE ANDEAN PAMPEAN FLAT SLAB, ARGENTINA |  GEOSCIENCE FRONTIERS 9    [2018]  1565-1576  | doi: 10.1016/j.gsf.2017.10.009"
"rhyodacit","2018","[22318] CARRASQUERO S. I. (2018)","samp. UP73",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / ARGENTINA","PARAMILLOS DE USPALLATA MINING DISTRICT, PARAMILLOS CENTRO",-32.46472,-69.1111,-32.46472,-69.1111,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",63.35,0.52,17.69,4.75,0.83,3.27,4.75,0.16,0.45,4.022106,99.342106,"22318","[22318] CARRASQUERO S. I., RUBINSTEIN N. A., GOMEZ A. L. R., CHIARADIA M., FONTIGNIE D., VALENCIA V. A.:   NEW INSIGHTS INTO PETROGENESIS OF MIOCENE MAGMATISM ASSOCIATED WITH PORPHYRY COPPER DEPOSITS OF THE ANDEAN PAMPEAN FLAT SLAB, ARGENTINA |  GEOSCIENCE FRONTIERS 9    [2018]  1565-1576  | doi: 10.1016/j.gsf.2017.10.009"
"rhyodacit","2018","[22323] WATERS L. E. (2018)","samp. SAN-13",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / NAYARIT / TEPETILTIC",NA,21.2717,-104.6477,21.2717,-104.6477,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",71.9,0.35,16.1,1.29,0.37,3.68,3.72,0.07,5.1,2.42,99.9,"22323","[22323] WATERS L. E., FREY H. M.:   CRYSTAL-POOR RHYOLITES AND RHYODACITES FROM VOLCAN TEPETILTIC, MEXICO: EVIDENCE FOR MELT FORMATION, CRYSTALLIZATION AND ERUPTION OVER SHORT TIMESCALES |  J. VOLCANOL. GEOTHERM. RES. 361    [2018]  36-50  | doi: 10.1016/j.jvolgeores.2018.08.003"
"rhyodacit","2018","[22323] WATERS L. E. (2018)","samp. JAL-270",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / NAYARIT / TEPETILTIC",NA,21.3432,-104.6837,21.3432,-104.6837,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",71.6,0.35,16.2,1.29,0.34,4.08,3.72,0.05,4.4,2.31,99.94,"22323","[22323] WATERS L. E., FREY H. M.:   CRYSTAL-POOR RHYOLITES AND RHYODACITES FROM VOLCAN TEPETILTIC, MEXICO: EVIDENCE FOR MELT FORMATION, CRYSTALLIZATION AND ERUPTION OVER SHORT TIMESCALES |  J. VOLCANOL. GEOTHERM. RES. 361    [2018]  36-50  | doi: 10.1016/j.jvolgeores.2018.08.003"
"rhyodacit","2018","[22323] WATERS L. E. (2018)","samp. COMP-108",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / NAYARIT / TEPETILTIC",NA,21.0398,-104.7563,21.0398,-104.7563,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70.2,0.37,15.7,2.72,0.84,2.91,4.19,0.15,3.1,2.92,100,"22323","[22323] WATERS L. E., FREY H. M.:   CRYSTAL-POOR RHYOLITES AND RHYODACITES FROM VOLCAN TEPETILTIC, MEXICO: EVIDENCE FOR MELT FORMATION, CRYSTALLIZATION AND ERUPTION OVER SHORT TIMESCALES |  J. VOLCANOL. GEOTHERM. RES. 361    [2018]  36-50  | doi: 10.1016/j.jvolgeores.2018.08.003"
"rhyodacit","2018","[22323] WATERS L. E. (2018)","samp. COMP-48",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / NAYARIT / TEPETILTIC",NA,21.2033,-104.6832,21.2033,-104.6832,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.1,0.43,16.9,2.66,1.07,2.68,3.73,0.11,5.4,3.25,99.93,"22323","[22323] WATERS L. E., FREY H. M.:   CRYSTAL-POOR RHYOLITES AND RHYODACITES FROM VOLCAN TEPETILTIC, MEXICO: EVIDENCE FOR MELT FORMATION, CRYSTALLIZATION AND ERUPTION OVER SHORT TIMESCALES |  J. VOLCANOL. GEOTHERM. RES. 361    [2018]  36-50  | doi: 10.1016/j.jvolgeores.2018.08.003"
"comendite","2018","[22406] ANDREEVA O. A. (2018)","samp. BT-2B",533265,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD- / NAITOUSHAN FORMATION",NA,42,128,42,128,"SUBAERIAL","VOLCANIC ROCK","COMENDITIC RHYOLITE","CENOZOIC",NA,"WHOLE ROCK",71.88,0.24,10.79,0.37,0.19,4.28,5.19,0.02,2.15,3.995112,96.955112,"22406","[22406] ANDREEVA O. A., YARMOLYUK V. V., ANDREEVA I. A., BORISOVSKY S. E.:   MAGMATIC EVOLUTION OF CHANGBAISHAN TIANCHI VOLCANO, CHINA-NORTH KOREA: EVIDENCE FROM MINERAL-HOSTED MELT AND FLUID INCLUSIONS |  PETROLOGY 26    [2018]  515-545  | doi: 10.1134/S0869591118050028"
"comendite","2018","[22611] LISZEWSKA K. M. (2018)","samp. 150541",NA,"SICILY CHANNEL RIFT / PANTELLERIA / GREEN TUFF IGNIMBRITE","ZINEDI SCARP",36.81133,11.97583,36.81133,11.97583,"SUBAERIAL","VOLCANIC ROCK","COMENDITIC RHYOLITE",NA,NA,"WHOLE ROCK",67.34,0.47,13.88,0.67,0.23,4.92,5.9,0.05,0.6,4.88,98.34,"22611","[22611] LISZEWSKA K. M., WHITE J. C., MACDONALD R., BAGINSKI B.:   COMPOSITIONAL AND THERMODYNAMIC VARIABILITY IN A STRATIFIED MAGMA CHAMBER: EVIDENCE FROM THE GREEN TUFF IGNIMBRITE (PANTELLERIA, ITALY) |  J. PETROL. 59    [2018]  2245-2272  | doi: 10.1093/petrology/egy095"
"comendite","2019","[22880] ANDREEVA O. A. (2019)","samp. 2B",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD-",NA,42,128,42,128,"SUBAERIAL","VOLCANIC ROCK","COMENDITIC RHYOLITE","CENOZOIC",NA,"WHOLE ROCK",71.88,0.24,10.79,0.37,0.19,4.28,5.19,0.02,NA,4.44,97.4,"22880","[22880] ANDREEVA O. A., ANDREEVA I. A., YARMOLYUK V. V.:   EFFECT OF REDOX CONDITIONS ON THE EVOLUTION OF MAGMAS OF CHANGBAISHAN TIANCHI VOLCANO, CHINA-NORTH KOREA |  CHEM. GEOL. 508    [2019]  225-233  | doi: 10.1016/j.chemgeo.2018.09.039"
"rhyodacit","2020","[23770] ELBURG M. A. (2020)","samp. IA97",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / AEGINA","KAKOPERATO, W AEGINA",37.75,23.43,37.75,23.43,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","PLEISTOCENE",NA,"WHOLE ROCK",69.2569936781417,0.296017135309437,15.4358569699143,3.71219940090354,1.22279810159194,3.72960457789397,3.52378542564068,0.0914495408481458,1.89,2.39049715662073,99.6592019868644,"23770","[23770] ELBURG M. A., SMET I.:   GEOCHEMISTRY OF LAVAS FROM AEGINA AND POROS (AEGEAN ARC, GREECE): DISTINGUISHING UPPER CRUSTAL CONTAMINATION AND SOURCE CONTAMINATION IN THE SARONIC GULF AREA |  LITHOS 358-359 (105416)   [2020]   | doi: 10.1016/j.lithos.2020.105416"
"rhyodacit","2020","[23770] ELBURG M. A. (2020)","samp. IA99",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / AEGINA","KAKOPERATO, W AEGINA",37.75,23.43,37.75,23.43,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","PLEISTOCENE",NA,"WHOLE ROCK",68,0.37,15.56,4.12,1.52,3.41,3.59,0.1,1.67,2.555432,99.225432,"23770","[23770] ELBURG M. A., SMET I.:   GEOCHEMISTRY OF LAVAS FROM AEGINA AND POROS (AEGEAN ARC, GREECE): DISTINGUISHING UPPER CRUSTAL CONTAMINATION AND SOURCE CONTAMINATION IN THE SARONIC GULF AREA |  LITHOS 358-359 (105416)   [2020]   | doi: 10.1016/j.lithos.2020.105416"
"rhyodacit","2020","[23770] ELBURG M. A. (2020)","samp. IA333",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / AEGINA","KAKOPERATO, W AEGINA",37.75,23.43,37.75,23.43,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","PLEISTOCENE",NA,"WHOLE ROCK",68.6835847847856,0.298923977970768,15.4135850536987,3.69683366340785,1.27407595486813,3.54640498136654,3.40285077357214,0.0919286743964452,1.86,2.31246908073796,98.7206569448041,"23770","[23770] ELBURG M. A., SMET I.:   GEOCHEMISTRY OF LAVAS FROM AEGINA AND POROS (AEGEAN ARC, GREECE): DISTINGUISHING UPPER CRUSTAL CONTAMINATION AND SOURCE CONTAMINATION IN THE SARONIC GULF AREA |  LITHOS 358-359 (105416)   [2020]   | doi: 10.1016/j.lithos.2020.105416"
"rhyodacit","2020","[23770] ELBURG M. A. (2020)","samp. IA98",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / AEGINA","KAKOPERATO, W AEGINA",37.75,23.43,37.75,23.43,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","PLEISTOCENE",NA,"WHOLE ROCK",57.2133688315709,0.82482873713453,18.0241420528939,7.91647508040822,3.93992175482482,2.50657545335887,3.09924615298558,0.195686726854095,1.21,5.55180413304763,99.2720489230786,"23770","[23770] ELBURG M. A., SMET I.:   GEOCHEMISTRY OF LAVAS FROM AEGINA AND POROS (AEGEAN ARC, GREECE): DISTINGUISHING UPPER CRUSTAL CONTAMINATION AND SOURCE CONTAMINATION IN THE SARONIC GULF AREA |  LITHOS 358-359 (105416)   [2020]   | doi: 10.1016/j.lithos.2020.105416"
"rhyodacit","2020","[23770] ELBURG M. A. (2020)","samp. IA334",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / AEGINA","KAKOPERATO, W AEGINA",37.75,23.43,37.75,23.43,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","PLEISTOCENE",NA,"WHOLE ROCK",55.72,0.85,18.61,8.1,4.06,2.28,3.08,0.21,1.29,5.731726,98.641726,"23770","[23770] ELBURG M. A., SMET I.:   GEOCHEMISTRY OF LAVAS FROM AEGINA AND POROS (AEGEAN ARC, GREECE): DISTINGUISHING UPPER CRUSTAL CONTAMINATION AND SOURCE CONTAMINATION IN THE SARONIC GULF AREA |  LITHOS 358-359 (105416)   [2020]   | doi: 10.1016/j.lithos.2020.105416"
"rhyodacit","2020","[24303] JAFARI M. K. (2020)","samp. MD30",NA,"ANATOLIA-IRAN BELT / IRAN / AZERBAIJAN PROVINCE",NA,36.75,45.75,36.88,45.88,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","CENOZOIC",NA,"WHOLE ROCK",66.3,0.42,15.6,2.35,0.83,4.48,5.3,0.21,0.5,2.681404,98.171404,"24303","[24303] JAFARI M. K., SIAVASHANI N. S., BABAIE H. A., XIAO WENJIAO, FARIDI M., AO SONGJIAN:   LATE CENOZOIC VOLCANISM IN THE ALMALUDAG REGION, AZERBAIJAN PROVINCE, NORTHWEST IRAN: EVIDENCE FOR POST-COLLISIONAL EXTENSION |  J. GEODYNAMICS 141-142 (101779)   [2020]   | doi: 10.1016/j.jog.2020.101779"
"rhyodacit","2020","[24303] JAFARI M. K. (2020)","samp. MD31",NA,"ANATOLIA-IRAN BELT / IRAN / AZERBAIJAN PROVINCE",NA,36.75,45.75,36.88,45.88,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","CENOZOIC",NA,"WHOLE ROCK",67.5,0.29,15.1,2.08,0.72,4.45,5.1,0.17,1.81,2.20451,97.61451,"24303","[24303] JAFARI M. K., SIAVASHANI N. S., BABAIE H. A., XIAO WENJIAO, FARIDI M., AO SONGJIAN:   LATE CENOZOIC VOLCANISM IN THE ALMALUDAG REGION, AZERBAIJAN PROVINCE, NORTHWEST IRAN: EVIDENCE FOR POST-COLLISIONAL EXTENSION |  J. GEODYNAMICS 141-142 (101779)   [2020]   | doi: 10.1016/j.jog.2020.101779"
"rhyodacit","2020","[24303] JAFARI M. K. (2020)","samp. MD33",NA,"ANATOLIA-IRAN BELT / IRAN / AZERBAIJAN PROVINCE",NA,36.75,45.75,36.88,45.88,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","CENOZOIC",NA,"WHOLE ROCK",65.8,0.32,15.2,2.07,0.76,4.36,5.1,0.19,0.44,2.303488,96.103488,"24303","[24303] JAFARI M. K., SIAVASHANI N. S., BABAIE H. A., XIAO WENJIAO, FARIDI M., AO SONGJIAN:   LATE CENOZOIC VOLCANISM IN THE ALMALUDAG REGION, AZERBAIJAN PROVINCE, NORTHWEST IRAN: EVIDENCE FOR POST-COLLISIONAL EXTENSION |  J. GEODYNAMICS 141-142 (101779)   [2020]   | doi: 10.1016/j.jog.2020.101779"
"rhyodacit","2020","[24303] JAFARI M. K. (2020)","samp. MD35",NA,"ANATOLIA-IRAN BELT / IRAN / AZERBAIJAN PROVINCE",NA,36.75,45.75,36.88,45.88,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","CENOZOIC",NA,"WHOLE ROCK",65.5,0.33,14.9,2.04,0.73,4.29,5.3,0.18,0.44,2.393468,95.663468,"24303","[24303] JAFARI M. K., SIAVASHANI N. S., BABAIE H. A., XIAO WENJIAO, FARIDI M., AO SONGJIAN:   LATE CENOZOIC VOLCANISM IN THE ALMALUDAG REGION, AZERBAIJAN PROVINCE, NORTHWEST IRAN: EVIDENCE FOR POST-COLLISIONAL EXTENSION |  J. GEODYNAMICS 141-142 (101779)   [2020]   | doi: 10.1016/j.jog.2020.101779"
"rhyodacit","2020","[24303] JAFARI M. K. (2020)","samp. MD37",NA,"ANATOLIA-IRAN BELT / IRAN / AZERBAIJAN PROVINCE",NA,36.75,45.75,36.88,45.88,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","CENOZOIC",NA,"WHOLE ROCK",66.8,0.3,14.6,2.13,0.81,4.11,4.9,0.18,1.76,2.366474,96.196474,"24303","[24303] JAFARI M. K., SIAVASHANI N. S., BABAIE H. A., XIAO WENJIAO, FARIDI M., AO SONGJIAN:   LATE CENOZOIC VOLCANISM IN THE ALMALUDAG REGION, AZERBAIJAN PROVINCE, NORTHWEST IRAN: EVIDENCE FOR POST-COLLISIONAL EXTENSION |  J. GEODYNAMICS 141-142 (101779)   [2020]   | doi: 10.1016/j.jog.2020.101779"
"rhyodacit","2020","[24303] JAFARI M. K. (2020)","samp. MD40",NA,"ANATOLIA-IRAN BELT / IRAN / AZERBAIJAN PROVINCE",NA,36.75,45.75,36.88,45.88,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE","CENOZOIC",NA,"WHOLE ROCK",67.5,0.31,15.6,2.19,0.8,4.49,5.3,0.19,0.35,2.393468,98.773468,"24303","[24303] JAFARI M. K., SIAVASHANI N. S., BABAIE H. A., XIAO WENJIAO, FARIDI M., AO SONGJIAN:   LATE CENOZOIC VOLCANISM IN THE ALMALUDAG REGION, AZERBAIJAN PROVINCE, NORTHWEST IRAN: EVIDENCE FOR POST-COLLISIONAL EXTENSION |  J. GEODYNAMICS 141-142 (101779)   [2020]   | doi: 10.1016/j.jog.2020.101779"
"rhyodacit","1985","[2465] FODOR R. V. (1985)","samp. RS30",27985,"PARANA / SOUTHERN PARANA PROVINCE","NEAR PORT ALEGRE",-27,-50,-30,-53,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.55,1.06,13.64,2.79,1.45,3.9,3.09,0.25,1.23,5.84,98.57,"2465","[2465] FODOR R. V., CORWIN C., ROISENBERG A.:   PETROLOGY OF SERRA GERAL (PARANÁ) CONTINENTAL FLOOD BASALTS, SOUTHERN BRAZIL: CRUSTAL CONTAMINATION, SOURCE MATERIAL, AND SOUTH ATLANTIC MAGMATISM |  CONTRIB. MINERAL. PETROL. 91    [1985]  54-65  | doi: 10.1007/BF00429427"
"rhyodacit","1985","[2465] FODOR R. V. (1985)","samp. RS65",27991,"PARANA / SOUTHERN PARANA PROVINCE","NEAR PORT ALEGRE",-27,-50,-30,-53,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",62.69,1.32,13.58,4.57,2.42,3.48,2.38,0.23,0.87,8.35,99.02,"2465","[2465] FODOR R. V., CORWIN C., ROISENBERG A.:   PETROLOGY OF SERRA GERAL (PARANÁ) CONTINENTAL FLOOD BASALTS, SOUTHERN BRAZIL: CRUSTAL CONTAMINATION, SOURCE MATERIAL, AND SOUTH ATLANTIC MAGMATISM |  CONTRIB. MINERAL. PETROL. 91    [1985]  54-65  | doi: 10.1007/BF00429427"
"rhyodacit","1984","[2466] BELLIENI G. (1984)","samp. RA14",NA,"PARANA / SOUTHERN PARANA PROVINCE / ESMERALDA BASALT",NA,-28.78,-49.89,-28.78,-49.89,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.07,0.96,12.86,2.24,1.17,4.21,2.8,0.22,1.41,5.383048,97.913048,"2466","[2466] BELLIENI G., BROTZU P., COMIN-CHIARAMONTI P., ERNESTO M., MELFI A. J., PACCA I. G., PICCIRILLO E. M.:   FLOOD BASALT TO RHYOLITE SUITES IN THE SOUTHERN PARANÁ PLATEAU (BRAZIL): PALEOMAGNETISM, PETROGENESIS AND GEODYNAMIC IMPLICATIONS |  J. PETROL. 25    [1984]  579-618  | doi: 10.1093/petrology/25.3.579"
"rhyodacit","1984","[2466] BELLIENI G. (1984)","samp. RA15",NA,"PARANA / SOUTHERN PARANA PROVINCE / ESMERALDA BASALT",NA,-28.78,-49.89,-28.78,-49.89,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.02,0.93,12.78,3.34,1.33,3.37,3.39,0.32,2.64,5.572666,97.052666,"2466","[2466] BELLIENI G., BROTZU P., COMIN-CHIARAMONTI P., ERNESTO M., MELFI A. J., PACCA I. G., PICCIRILLO E. M.:   FLOOD BASALT TO RHYOLITE SUITES IN THE SOUTHERN PARANÁ PLATEAU (BRAZIL): PALEOMAGNETISM, PETROGENESIS AND GEODYNAMIC IMPLICATIONS |  J. PETROL. 25    [1984]  579-618  | doi: 10.1093/petrology/25.3.579"
"rhyodacit","1984","[2466] BELLIENI G. (1984)","samp. RA17",NA,"PARANA / SOUTHERN PARANA PROVINCE / ESMERALDA BASALT",NA,-28.78,-49.89,-28.78,-49.89,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.62,0.93,13.19,2.91,1.48,3.73,3.19,0.34,1.45,5.54399,97.93399,"2466","[2466] BELLIENI G., BROTZU P., COMIN-CHIARAMONTI P., ERNESTO M., MELFI A. J., PACCA I. G., PICCIRILLO E. M.:   FLOOD BASALT TO RHYOLITE SUITES IN THE SOUTHERN PARANÁ PLATEAU (BRAZIL): PALEOMAGNETISM, PETROGENESIS AND GEODYNAMIC IMPLICATIONS |  J. PETROL. 25    [1984]  579-618  | doi: 10.1093/petrology/25.3.579"
"rhyodacit","1984","[2466] BELLIENI G. (1984)","samp. RA18",NA,"PARANA / SOUTHERN PARANA PROVINCE / ESMERALDA BASALT",NA,-28.78,-49.89,-28.78,-49.89,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.1,0.93,12.89,3.5,1.33,3.16,3.43,0.35,2.36,5.622646,97.312646,"2466","[2466] BELLIENI G., BROTZU P., COMIN-CHIARAMONTI P., ERNESTO M., MELFI A. J., PACCA I. G., PICCIRILLO E. M.:   FLOOD BASALT TO RHYOLITE SUITES IN THE SOUTHERN PARANÁ PLATEAU (BRAZIL): PALEOMAGNETISM, PETROGENESIS AND GEODYNAMIC IMPLICATIONS |  J. PETROL. 25    [1984]  579-618  | doi: 10.1093/petrology/25.3.579"
"rhyodacit","1984","[2466] BELLIENI G. (1984)","samp. RA19",NA,"PARANA / SOUTHERN PARANA PROVINCE / ESMERALDA BASALT",NA,-28.78,-49.89,-28.78,-49.89,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.56,1.04,12.69,2.96,1.61,3.63,3.34,0.37,1.31,5.85405,98.05405,"2466","[2466] BELLIENI G., BROTZU P., COMIN-CHIARAMONTI P., ERNESTO M., MELFI A. J., PACCA I. G., PICCIRILLO E. M.:   FLOOD BASALT TO RHYOLITE SUITES IN THE SOUTHERN PARANÁ PLATEAU (BRAZIL): PALEOMAGNETISM, PETROGENESIS AND GEODYNAMIC IMPLICATIONS |  J. PETROL. 25    [1984]  579-618  | doi: 10.1093/petrology/25.3.579"
