"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"trachydacit","2012","[15790] TEMIZEL I. (2012)","samp. EC-1",NA,"ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ELEKCIOGLU TEPE DOME, ULUBEY (ORDU) AREA",4087,3776,4087,3776,"SUBAERIAL","VOLCANIC ROCK","TRACHYDACITE","CENOZOIC",NA,"WHOLE ROCK",67.3,0.26,15.59,2.45,0.76,4.85,3.22,0.12,2.5,2.420462,96.970462,"15790","[15790] TEMIZEL I., ARSLAN M., RUFFET G., PEUCAT J. J.:   PETROCHEMISTRY, GEOCHRONOLOGY AND SR-ND ISOTOPIC SYSTEMATICS OF THE TERTIARY COLLISIONAL AND POST-COLLISIONAL VOLCANIC ROCKS FROM THE ULUBEY (ORDU) AREA, EASTERN PONTIDE, NE TURKEY |  LITHOS 128-131    [2012]  126-147  | doi: 10.1016/j.lithos.2011.10.006"
"trachydacit","2012","[15790] TEMIZEL I. (2012)","samp. EC-2",NA,"ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ELEKCIOGLU TEPE DOME, ULUBEY (ORDU) AREA",4087,3776,4087,3776,"SUBAERIAL","VOLCANIC ROCK","TRACHYDACITE","CENOZOIC",NA,"WHOLE ROCK",67.98,0.26,16.01,2.37,0.36,4.81,3.26,0.13,2,2.276494,97.456494,"15790","[15790] TEMIZEL I., ARSLAN M., RUFFET G., PEUCAT J. J.:   PETROCHEMISTRY, GEOCHRONOLOGY AND SR-ND ISOTOPIC SYSTEMATICS OF THE TERTIARY COLLISIONAL AND POST-COLLISIONAL VOLCANIC ROCKS FROM THE ULUBEY (ORDU) AREA, EASTERN PONTIDE, NE TURKEY |  LITHOS 128-131    [2012]  126-147  | doi: 10.1016/j.lithos.2011.10.006"
"trachydacit","2012","[15790] TEMIZEL I. (2012)","samp. EC-5",NA,"ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ELEKCIOGLU TEPE DOME, ULUBEY (ORDU) AREA",4087,3776,4087,3776,"SUBAERIAL","VOLCANIC ROCK","TRACHYDACITE","CENOZOIC",NA,"WHOLE ROCK",66.85,0.25,15.52,2.41,0.89,5.06,3.18,0.11,2.8,2.393468,96.663468,"15790","[15790] TEMIZEL I., ARSLAN M., RUFFET G., PEUCAT J. J.:   PETROCHEMISTRY, GEOCHRONOLOGY AND SR-ND ISOTOPIC SYSTEMATICS OF THE TERTIARY COLLISIONAL AND POST-COLLISIONAL VOLCANIC ROCKS FROM THE ULUBEY (ORDU) AREA, EASTERN PONTIDE, NE TURKEY |  LITHOS 128-131    [2012]  126-147  | doi: 10.1016/j.lithos.2011.10.006"
"trachydacit","2012","[15790] TEMIZEL I. (2012)","samp. EC-8",NA,"ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ELEKCIOGLU TEPE DOME, ULUBEY (ORDU) AREA",4087,3776,4087,3776,"SUBAERIAL","VOLCANIC ROCK","TRACHYDACITE","CENOZOIC",NA,"WHOLE ROCK",67.25,0.26,15.86,2.72,0.79,4.77,3.26,0.13,1.9,2.510442,97.550442,"15790","[15790] TEMIZEL I., ARSLAN M., RUFFET G., PEUCAT J. J.:   PETROCHEMISTRY, GEOCHRONOLOGY AND SR-ND ISOTOPIC SYSTEMATICS OF THE TERTIARY COLLISIONAL AND POST-COLLISIONAL VOLCANIC ROCKS FROM THE ULUBEY (ORDU) AREA, EASTERN PONTIDE, NE TURKEY |  LITHOS 128-131    [2012]  126-147  | doi: 10.1016/j.lithos.2011.10.006"
"trachydacit","2012","[15790] TEMIZEL I. (2012)","samp. EC-10",NA,"ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ELEKCIOGLU TEPE DOME, ULUBEY (ORDU) AREA",4087,3776,4087,3776,"SUBAERIAL","VOLCANIC ROCK","TRACHYDACITE","CENOZOIC",NA,"WHOLE ROCK",68.91,0.26,15.77,2.47,0.37,4.92,3.24,0.12,1.4,2.033548,98.093548,"15790","[15790] TEMIZEL I., ARSLAN M., RUFFET G., PEUCAT J. J.:   PETROCHEMISTRY, GEOCHRONOLOGY AND SR-ND ISOTOPIC SYSTEMATICS OF THE TERTIARY COLLISIONAL AND POST-COLLISIONAL VOLCANIC ROCKS FROM THE ULUBEY (ORDU) AREA, EASTERN PONTIDE, NE TURKEY |  LITHOS 128-131    [2012]  126-147  | doi: 10.1016/j.lithos.2011.10.006"
"trachydacit","2012","[15790] TEMIZEL I. (2012)","samp. EC-12",NA,"ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ELEKCIOGLU TEPE DOME, ULUBEY (ORDU) AREA",4087,3776,4087,3776,"SUBAERIAL","VOLCANIC ROCK","TRACHYDACITE","CENOZOIC",NA,"WHOLE ROCK",66.83,0.26,15.61,2.74,1.02,4.8,3.28,0.11,2.3,2.501444,97.151444,"15790","[15790] TEMIZEL I., ARSLAN M., RUFFET G., PEUCAT J. J.:   PETROCHEMISTRY, GEOCHRONOLOGY AND SR-ND ISOTOPIC SYSTEMATICS OF THE TERTIARY COLLISIONAL AND POST-COLLISIONAL VOLCANIC ROCKS FROM THE ULUBEY (ORDU) AREA, EASTERN PONTIDE, NE TURKEY |  LITHOS 128-131    [2012]  126-147  | doi: 10.1016/j.lithos.2011.10.006"
"dacit","2009","[15814] GÜCTEKIN A. (2009)","samp. E-169",NA,"ANATOLIA-IRAN BELT / TURKEY / CENTRAL ANATOLIAN VOLCANIC BELT / ERCIYES",NA,38.3233,35.6375,38.3233,35.6375,"SUBAERIAL","VOLCANIC ROCK","DACITE","CENOZOIC",NA,"WHOLE ROCK",64.08,0.52,15.05,4.32,2.17,2.47,3.76,0.22,NA,4.256054,96.846054,"15814","[15814] GÜCTEKIN A., KÖPRÜBASI N.:   GEOCHEMICAL CHARACTERISTICS OF MAFIC AND INTERMEDIATE VOLCANIC ROCKS FROM THE HASANDAG AND ERCIYES VOLCANOES (CENTRAL ANATOLIA, TURKEY) |  TURKISH J. OF EARTH SCIENCES 18    [2009]  1-27  | doi: 10.3906/yer-0806-2"
"dacit","2009","[15814] GÜCTEKIN A. (2009)","samp. E-86",NA,"ANATOLIA-IRAN BELT / TURKEY / CENTRAL ANATOLIAN VOLCANIC BELT / ERCIYES",NA,38.6728,35.5483,38.6728,35.5483,"SUBAERIAL","VOLCANIC ROCK","DACITE","CENOZOIC",NA,"WHOLE ROCK",64.08,0.49,15.9,4.63,1.91,2.03,3.85,0.14,NA,4.256054,97.286054,"15814","[15814] GÜCTEKIN A., KÖPRÜBASI N.:   GEOCHEMICAL CHARACTERISTICS OF MAFIC AND INTERMEDIATE VOLCANIC ROCKS FROM THE HASANDAG AND ERCIYES VOLCANOES (CENTRAL ANATOLIA, TURKEY) |  TURKISH J. OF EARTH SCIENCES 18    [2009]  1-27  | doi: 10.3906/yer-0806-2"
"dacit","2012","[15827] CRABTREE S. M. (2012)","samp. TAL-8",135626,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / TEQUILA","OLDER CONE AROUND VOLCAN TEQUILA",20.7475,-103.9303,20.7475,-103.9303,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",65.2,0.94,15.7,3.53,1.34,3.05,4.69,0.33,NA,4.26,99.04,"15827","[15827] CRABTREE S. M., LANGE R. A.:   AN EVALUATION OF THE EFFECT OF DEGASSING ON THE OXIDATION STATE OF HYDROUS ANDESITE AND DACITE MAGMAS: A COMPARISON OF PRE- AND POST-ERUPTIVE FE2+ CONCENTRATIONS |  CONTRIB. MINERAL. PETROL. 163    [2012]  209-224  | doi: 10.1007/s00410-011-0667-7"
"dacit","2012","[15827] CRABTREE S. M. (2012)","samp. ETZ-11",135628,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / TEQUILA","OLDER CONE AROUND VOLCAN TEQUILA",20.7833,-104.0077,20.7833,-104.0077,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",67,0.73,15.7,2.59,0.95,3.67,5.04,0.23,NA,3.6,99.51,"15827","[15827] CRABTREE S. M., LANGE R. A.:   AN EVALUATION OF THE EFFECT OF DEGASSING ON THE OXIDATION STATE OF HYDROUS ANDESITE AND DACITE MAGMAS: A COMPARISON OF PRE- AND POST-ERUPTIVE FE2+ CONCENTRATIONS |  CONTRIB. MINERAL. PETROL. 163    [2012]  209-224  | doi: 10.1007/s00410-011-0667-7"
"dacit","2012","[15827] CRABTREE S. M. (2012)","samp. TEQ-34",294897,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / TEQUILA",NA,20.83,-103.9967,20.83,-103.9967,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",66.6,0.61,15.7,1.69,0.62,4.18,5.35,0.16,NA,3.43,98.34,"15827","[15827] CRABTREE S. M., LANGE R. A.:   AN EVALUATION OF THE EFFECT OF DEGASSING ON THE OXIDATION STATE OF HYDROUS ANDESITE AND DACITE MAGMAS: A COMPARISON OF PRE- AND POST-ERUPTIVE FE2+ CONCENTRATIONS |  CONTRIB. MINERAL. PETROL. 163    [2012]  209-224  | doi: 10.1007/s00410-011-0667-7"
"dacit","2012","[15827] CRABTREE S. M. (2012)","samp. XAL-106",294896,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / NAYARIT / SANGANGUEY",NA,21.4613,-104.6727,21.4613,-104.6727,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",67.9,0.64,16.1,2.71,1.01,2.65,5.23,0.21,NA,3.26,99.71,"15827","[15827] CRABTREE S. M., LANGE R. A.:   AN EVALUATION OF THE EFFECT OF DEGASSING ON THE OXIDATION STATE OF HYDROUS ANDESITE AND DACITE MAGMAS: A COMPARISON OF PRE- AND POST-ERUPTIVE FE2+ CONCENTRATIONS |  CONTRIB. MINERAL. PETROL. 163    [2012]  209-224  | doi: 10.1007/s00410-011-0667-7"
"dacit","2012","[15827] CRABTREE S. M. (2012)","samp. TEQ66",135630,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / TEQUILA","OLDER PERIPHERAL FLOW AROUND VOLCAN TEQUILA",20.8025,-103.9837,20.8025,-103.9837,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",68.2,0.68,14.8,2.36,0.9,3.84,4.26,0.22,NA,3.23,98.49,"15827","[15827] CRABTREE S. M., LANGE R. A.:   AN EVALUATION OF THE EFFECT OF DEGASSING ON THE OXIDATION STATE OF HYDROUS ANDESITE AND DACITE MAGMAS: A COMPARISON OF PRE- AND POST-ERUPTIVE FE2+ CONCENTRATIONS |  CONTRIB. MINERAL. PETROL. 163    [2012]  209-224  | doi: 10.1007/s00410-011-0667-7"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-8B",209825,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SALITRAL EAST, GUANACASTE PROVINCE, NW COSTA RICA",10.6,-85.16,10.6,-85.16,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",71.58,0.32,16.2,2.38,0.57,3.77,2.53,0.02,NA,2.285492,99.655492,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-8C",209826,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SALITRAL EAST, GUANACASTE PROVINCE, NW COSTA RICA",10.6,-85.16,10.6,-85.16,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",71.79,0.33,15.94,2.24,0.58,4.03,2.46,0.02,NA,2.276494,99.666494,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-8D",209827,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SALITRAL EAST, GUANACASTE PROVINCE, NW COSTA RICA",10.6,-85.16,10.6,-85.16,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",71.73,0.35,15.66,2.41,0.56,3.8,2.67,0.02,NA,2.420462,99.620462,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-9B",209822,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SALITRAL EAST, GUANACASTE PROVINCE, NW COSTA RICA",10.6,-85.16,10.6,-85.16,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.91,0.34,16.72,2.54,0.42,3.72,2.7,0.02,NA,2.29449,99.66449,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-9C",209823,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SALITRAL EAST, GUANACASTE PROVINCE, NW COSTA RICA",10.6,-85.16,10.6,-85.16,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",71.13,0.34,16.37,2.54,0.53,3.64,2.86,0.02,NA,2.258498,99.688498,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10A",209907,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.25,0.46,15.38,2.9,0.78,3.7,3.1,0.05,NA,2.942346,99.562346,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10B",209908,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.17,0.47,15.47,2.89,0.76,3.7,3.02,0.04,NA,3.050322,99.570322,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10C",209909,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.18,0.48,15.36,2.93,0.85,3.54,3.2,0.04,NA,2.996334,99.576334,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10D",209910,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.33,0.49,15.19,2.8,0.85,3.76,2.96,0.04,NA,3.122306,99.542306,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10E",209911,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.18,0.46,15.6,2.93,0.8,3.84,2.96,0.04,NA,2.798378,99.608378,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10F",209912,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.1,0.49,15.36,2.85,0.87,3.65,3.11,0.04,NA,3.10431,99.57431,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10G",209913,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",69.61,0.49,15.52,3.04,0.9,3.48,3.18,0.05,NA,3.266274,99.536274,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10I",209914,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.39,0.48,15.35,2.85,0.74,3.85,2.84,0.05,NA,3.01433,99.56433,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10J",209915,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.63,0.48,14.94,2.68,0.84,3.57,3.14,0.05,NA,3.212286,99.542286,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10K",209916,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.13,0.5,15.02,2.75,0.89,3.65,3.03,0.04,NA,3.50922,99.51922,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 040706-10L",209917,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SANTA FE, GUANACASTE PROVINCE, NW COSTA RICA",10.62,-85.18,10.62,-85.18,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",69.84,0.48,15.57,2.95,0.76,3.46,3.2,0.03,NA,3.248278,99.538278,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
"dacit","2012","[15829] DEERING C. D. (2012)","samp. 990717-4E",209805,"CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA","SALITRAL EAST, GUANACASTE PROVINCE, NW COSTA RICA",10.61,-85.17,10.61,-85.17,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",71.55,0.37,16.38,2.13,0.37,3.91,2.4,0.02,NA,2.501444,99.631444,"15829","[15829] DEERING C. D., VOGEL T. A., PATINO L. C., SZYMANSKI D. W., ALVARADO G. E.:   MAGMATIC PROCESSES THAT GENERATE CHEMICALLY DISTINCT SILICIC MAGMAS IN NW COSTA RICA AND THE EVOLUTION OF JUVENILE CONTINENTAL CRUST IN OCEANIC ARCS |  CONTRIB. MINERAL. PETROL. 163    [2012]  259-275  | doi: 10.1007/s00410-011-0670-z"
